"ID";NAME;TRADEDATE;OPEN;HIGH;LOW;CLOSE;VALUE;DURATION;YIELD
RTSTR;RTS Total Return Index;2013-11-01;1788.22;1788.22;1788.22;1788.22;0;;
RTSTR;RTS Total Return Index;2013-11-05;1770.1;1770.1;1770.1;1770.1;0;;
RTSTR;RTS Total Return Index;2013-11-06;1768.52;1768.52;1768.52;1768.52;0;;
RTSTR;RTS Total Return Index;2013-11-07;1779.78;1779.78;1779.78;1779.78;0;;
RTSTR;RTS Total Return Index;2013-11-08;1739.66;1739.66;1739.66;1739.66;0;;
RTSTR;RTS Total Return Index;2013-11-11;1730.94;1730.94;1730.94;1730.94;0;;
RTSTR;RTS Total Return Index;2013-11-12;1742.39;1742.39;1742.39;1742.39;0;;
RTSTR;RTS Total Return Index;2013-11-13;1705.48;1705.48;1705.48;1705.48;0;;
RTSTR;RTS Total Return Index;2013-11-14;1738.84;1738.84;1738.84;1738.84;0;;
RTSTR;RTS Total Return Index;2013-11-15;1750.72;1750.72;1750.72;1750.72;0;;
RTSTR;RTS Total Return Index;2013-11-18;1773.43;1773.43;1773.43;1773.43;0;;
RTSTR;RTS Total Return Index;2013-11-19;1763.81;1763.81;1763.81;1763.81;0;;
RTSTR;RTS Total Return Index;2013-11-20;1754.3;1754.3;1754.3;1754.3;0;;
RTSTR;RTS Total Return Index;2013-11-21;1728.44;1728.44;1728.44;1728.44;0;;
RTSTR;RTS Total Return Index;2013-11-22;1751.53;1751.53;1751.53;1751.53;0;;
RTSTR;RTS Total Return Index;2013-11-25;1738.32;1738.32;1738.32;1738.32;0;;
RTSTR;RTS Total Return Index;2013-11-26;1717.56;1717.56;1717.56;1717.56;0;;
RTSTR;RTS Total Return Index;2013-11-27;1702.86;1702.86;1702.86;1702.86;0;;
RTSTR;RTS Total Return Index;2013-11-28;1705.53;1705.53;1705.53;1705.53;0;;
RTSTR;RTS Total Return Index;2013-11-29;1702.57;1702.57;1702.57;1702.57;0;;
RTSTR;RTS Total Return Index;2013-12-02;1697.49;1697.49;1697.49;1697.49;0;;
RTSTR;RTS Total Return Index;2013-12-03;1665.57;1665.57;1665.57;1665.57;0;;
RTSTR;RTS Total Return Index;2013-12-04;1655.86;1655.86;1655.86;1655.86;0;;
RTSTR;RTS Total Return Index;2013-12-05;1653.57;1653.57;1653.57;1653.57;0;;
RTSTR;RTS Total Return Index;2013-12-06;1687.62;1687.62;1687.62;1687.62;0;;
RTSTR;RTS Total Return Index;2013-12-09;1713.68;1713.68;1713.68;1713.68;0;;
RTSTR;RTS Total Return Index;2013-12-10;1710.97;1710.97;1710.97;1710.97;0;;
RTSTR;RTS Total Return Index;2013-12-11;1710.38;1710.38;1710.38;1710.38;0;;
RTSTR;RTS Total Return Index;2013-12-12;1691.31;1691.31;1691.31;1691.31;0;;
RTSTR;RTS Total Return Index;2013-12-13;1689.22;1689.22;1689.22;1689.22;0;;
RTSTR;RTS Total Return Index;2013-12-16;1707.91;1707.91;1707.91;1707.91;0;;
RTSTR;RTS Total Return Index;2013-12-17;1716.93;1716.93;1716.93;1716.93;0;;
RTSTR;RTS Total Return Index;2013-12-18;1728.08;1728.08;1728.08;1728.08;0;;
RTSTR;RTS Total Return Index;2013-12-19;1736.87;1736.87;1736.87;1736.87;0;;
RTSTR;RTS Total Return Index;2013-12-20;1735.41;1735.41;1735.41;1735.41;0;;
RTSTR;RTS Total Return Index;2013-12-23;1763.56;1763.56;1763.56;1763.56;0;;
RTSTR;RTS Total Return Index;2013-12-24;1764.67;1764.67;1764.67;1764.67;0;;
RTSTR;RTS Total Return Index;2013-12-25;1756.76;1756.76;1756.76;1756.76;0;;
RTSTR;RTS Total Return Index;2013-12-26;1757.72;1757.72;1757.72;1757.72;0;;
RTSTR;RTS Total Return Index;2013-12-27;1754.2;1754.2;1754.2;1754.2;0;;
RTSTR;RTS Total Return Index;2013-12-30;1751.14;1751.14;1751.14;1751.14;0;;
RTSTR;RTS Total Return Index;2014-01-06;1685.05;1685.05;1685.05;1685.05;0;;
RTSTR;RTS Total Return Index;2014-01-08;1687.56;1687.56;1687.56;1687.56;0;;
RTSTR;RTS Total Return Index;2014-01-09;1685.75;1685.75;1685.75;1685.75;0;;
RTSTR;RTS Total Return Index;2014-01-10;1694.38;1694.38;1694.38;1694.38;0;;
RTSTR;RTS Total Return Index;2014-01-13;1701.55;1701.55;1701.55;1701.55;0;;
RTSTR;RTS Total Return Index;2014-01-14;1685.62;1685.62;1685.62;1685.62;0;;
RTSTR;RTS Total Return Index;2014-01-15;1701.51;1701.51;1701.51;1701.51;0;;
RTSTR;RTS Total Return Index;2014-01-16;1695.98;1695.98;1695.98;1695.98;0;;
RTSTR;RTS Total Return Index;2014-01-17;1694.23;1694.23;1694.23;1694.23;0;;
RTSTR;RTS Total Return Index;2014-01-20;1693.36;1693.36;1693.36;1693.36;0;;
RTSTR;RTS Total Return Index;2014-01-21;1695.04;1695.04;1695.04;1695.04;0;;
RTSTR;RTS Total Return Index;2014-01-22;1690.03;1690.03;1690.03;1690.03;0;;
RTSTR;RTS Total Return Index;2014-01-23;1677.7;1677.7;1677.7;1677.7;0;;
RTSTR;RTS Total Return Index;2014-01-24;1656.47;1656.47;1656.47;1656.47;0;;
RTSTR;RTS Total Return Index;2014-01-27;1635.1;1635.1;1635.1;1635.1;0;;
RTSTR;RTS Total Return Index;2014-01-28;1618.1;1618.1;1618.1;1618.1;0;;
RTSTR;RTS Total Return Index;2014-01-29;1588.34;1588.34;1588.34;1588.34;0;;
RTSTR;RTS Total Return Index;2014-01-30;1604;1604;1604;1604;0;;
RTSTR;RTS Total Return Index;2014-01-31;1579.86;1579.86;1579.86;1579.86;0;;
RTSTR;RTS Total Return Index;2014-02-03;1570.36;1570.36;1570.36;1570.36;0;;
RTSTR;RTS Total Return Index;2014-02-04;1568.69;1568.69;1568.69;1568.69;0;;
RTSTR;RTS Total Return Index;2014-02-05;1599.87;1599.87;1599.87;1599.87;0;;
RTSTR;RTS Total Return Index;2014-02-06;1615.39;1615.39;1615.39;1615.39;0;;
RTSTR;RTS Total Return Index;2014-02-07;1629;1629;1629;1629;0;;
RTSTR;RTS Total Return Index;2014-02-10;1622.36;1622.36;1622.36;1622.36;0;;
RTSTR;RTS Total Return Index;2014-02-11;1629.44;1629.44;1629.44;1629.44;0;;
RTSTR;RTS Total Return Index;2014-02-12;1643.19;1643.19;1643.19;1643.19;0;;
RTSTR;RTS Total Return Index;2014-02-13;1604.86;1604.86;1604.86;1604.86;0;;
RTSTR;RTS Total Return Index;2014-02-14;1634.79;1634.79;1634.79;1634.79;0;;
RTSTR;RTS Total Return Index;2014-02-17;1639.91;1639.91;1639.91;1639.91;0;;
RTSTR;RTS Total Return Index;2014-02-18;1635.3;1635.3;1635.3;1635.3;0;;
RTSTR;RTS Total Return Index;2014-02-19;1589.51;1589.51;1589.51;1589.51;0;;
RTSTR;RTS Total Return Index;2014-02-20;1588.54;1588.54;1588.54;1588.54;0;;
RTSTR;RTS Total Return Index;2014-02-21;1603.65;1603.65;1603.65;1603.65;0;;
RTSTR;RTS Total Return Index;2014-02-24;1607.84;1607.84;1607.84;1607.84;0;;
RTSTR;RTS Total Return Index;2014-02-25;1592.47;1592.47;1592.47;1592.47;0;;
RTSTR;RTS Total Return Index;2014-02-26;1567.72;1567.72;1567.72;1567.72;0;;
RTSTR;RTS Total Return Index;2014-02-27;1537.1;1537.1;1537.1;1537.1;0;;
RTSTR;RTS Total Return Index;2014-02-28;1544.81;1544.81;1544.81;1544.81;0;;
RTSTR;RTS Total Return Index;2014-03-03;1359.26;1359.26;1359.26;1359.26;0;;
RTSTR;RTS Total Return Index;2014-03-04;1443.57;1443.57;1443.57;1443.57;0;;
RTSTR;RTS Total Return Index;2014-03-05;1440.92;1440.92;1440.92;1440.92;0;;
RTSTR;RTS Total Return Index;2014-03-06;1419.69;1419.69;1419.69;1419.69;0;;
RTSTR;RTS Total Return Index;2014-03-07;1412.67;1412.67;1412.67;1412.67;0;;
RTSTR;RTS Total Return Index;2014-03-11;1379.97;1379.97;1379.97;1379.97;0;;
RTSTR;RTS Total Return Index;2014-03-12;1341.07;1341.07;1341.07;1341.07;0;;
RTSTR;RTS Total Return Index;2014-03-13;1313.95;1313.95;1313.95;1313.95;0;;
RTSTR;RTS Total Return Index;2014-03-14;1295.15;1295.15;1295.15;1295.15;0;;
RTSTR;RTS Total Return Index;2014-03-17;1358.77;1358.77;1358.77;1358.77;0;;
RTSTR;RTS Total Return Index;2014-03-18;1415.58;1415.58;1415.58;1415.58;0;;
RTSTR;RTS Total Return Index;2014-03-19;1408.94;1408.94;1408.94;1408.94;0;;
RTSTR;RTS Total Return Index;2014-03-20;1402.85;1402.85;1402.85;1402.85;0;;
RTSTR;RTS Total Return Index;2014-03-21;1385.04;1385.04;1385.04;1385.04;0;;
RTSTR;RTS Total Return Index;2014-03-24;1379.42;1379.42;1379.42;1379.42;0;;
RTSTR;RTS Total Return Index;2014-03-25;1426.48;1426.48;1426.48;1426.48;0;;
RTSTR;RTS Total Return Index;2014-03-26;1461.45;1461.45;1461.45;1461.45;0;;
RTSTR;RTS Total Return Index;2014-03-27;1437.78;1437.78;1437.78;1437.78;0;;
RTSTR;RTS Total Return Index;2014-03-28;1446.08;1446.08;1446.08;1446.08;0;;
RTSTR;RTS Total Return Index;2014-03-31;1494.62;1494.62;1494.62;1494.62;0;;
RTSTR;RTS Total Return Index;2014-04-01;1506.37;1506.37;1506.37;1506.37;0;;
RTSTR;RTS Total Return Index;2014-04-02;1490.19;1490.19;1490.19;1490.19;0;;
RTSTR;RTS Total Return Index;2014-04-03;1475.86;1475.86;1475.86;1475.86;0;;
RTSTR;RTS Total Return Index;2014-04-04;1504.16;1504.16;1504.16;1504.16;0;;
RTSTR;RTS Total Return Index;2014-04-07;1455.22;1455.22;1455.22;1455.22;0;;
RTSTR;RTS Total Return Index;2014-04-08;1457.57;1457.57;1457.57;1457.57;0;;
RTSTR;RTS Total Return Index;2014-04-09;1450.77;1450.77;1450.77;1450.77;0;;
RTSTR;RTS Total Return Index;2014-04-10;1479.21;1479.21;1479.21;1479.21;0;;
RTSTR;RTS Total Return Index;2014-04-11;1467.77;1467.77;1467.77;1467.77;0;;
RTSTR;RTS Total Return Index;2014-04-14;1438.39;1438.39;1438.39;1438.39;0;;
RTSTR;RTS Total Return Index;2014-04-15;1393.27;1393.27;1393.27;1393.27;0;;
RTSTR;RTS Total Return Index;2014-04-16;1407.11;1407.11;1407.11;1407.11;0;;
RTSTR;RTS Total Return Index;2014-04-17;1429.43;1429.43;1429.43;1429.43;0;;
RTSTR;RTS Total Return Index;2014-04-18;1463.07;1463.07;1463.07;1463.07;0;;
RTSTR;RTS Total Return Index;2014-04-21;1448.1;1448.1;1448.1;1448.1;0;;
RTSTR;RTS Total Return Index;2014-04-22;1436.97;1436.97;1436.97;1436.97;0;;
RTSTR;RTS Total Return Index;2014-04-23;1428.66;1428.66;1428.66;1428.66;0;;
RTSTR;RTS Total Return Index;2014-04-24;1396.56;1396.56;1396.56;1396.56;0;;
RTSTR;RTS Total Return Index;2014-04-25;1364.52;1364.52;1364.52;1364.52;0;;
RTSTR;RTS Total Return Index;2014-04-28;1390.02;1390.02;1390.02;1390.02;0;;
RTSTR;RTS Total Return Index;2014-04-29;1407.18;1407.18;1407.18;1407.18;0;;
RTSTR;RTS Total Return Index;2014-04-30;1410.17;1410.17;1410.17;1410.17;0;;
RTSTR;RTS Total Return Index;2014-05-02;1401.95;1401.95;1401.95;1401.95;0;;
RTSTR;RTS Total Return Index;2014-05-05;1395.21;1395.21;1395.21;1395.21;0;;
RTSTR;RTS Total Return Index;2014-05-06;1431.17;1431.17;1431.17;1431.17;0;;
RTSTR;RTS Total Return Index;2014-05-07;1498.09;1498.09;1498.09;1498.09;0;;
RTSTR;RTS Total Return Index;2014-05-08;1504.22;1504.22;1504.22;1504.22;0;;
RTSTR;RTS Total Return Index;2014-05-12;1506.09;1506.09;1506.09;1506.09;0;;
RTSTR;RTS Total Return Index;2014-05-13;1530.47;1530.47;1530.47;1530.47;0;;
RTSTR;RTS Total Return Index;2014-05-14;1538.67;1538.67;1538.67;1538.67;0;;
RTSTR;RTS Total Return Index;2014-05-15;1528.9;1528.9;1528.9;1528.9;0;;
RTSTR;RTS Total Return Index;2014-05-16;1539.89;1539.89;1539.89;1539.89;0;;
RTSTR;RTS Total Return Index;2014-05-19;1574.02;1574.02;1574.02;1574.02;0;;
RTSTR;RTS Total Return Index;2014-05-20;1584.59;1584.59;1584.59;1584.59;0;;
RTSTR;RTS Total Return Index;2014-05-21;1607.1;1607.1;1607.1;1607.1;0;;
RTSTR;RTS Total Return Index;2014-05-22;1602.07;1602.07;1602.07;1602.07;0;;
RTSTR;RTS Total Return Index;2014-05-23;1618.68;1618.68;1618.68;1618.68;0;;
RTSTR;RTS Total Return Index;2014-05-26;1629.84;1629.84;1629.84;1629.84;0;;
RTSTR;RTS Total Return Index;2014-05-27;1583.2;1583.2;1583.2;1583.2;0;;
RTSTR;RTS Total Return Index;2014-05-28;1586.81;1586.81;1586.81;1586.81;0;;
RTSTR;RTS Total Return Index;2014-05-29;1604.19;1604.19;1604.19;1604.19;0;;
RTSTR;RTS Total Return Index;2014-05-30;1581.06;1581.06;1581.06;1581.06;0;;
RTSTR;RTS Total Return Index;2014-06-02;1613.72;1613.72;1613.72;1613.72;0;;
RTSTR;RTS Total Return Index;2014-06-03;1615.57;1615.57;1615.57;1615.57;0;;
RTSTR;RTS Total Return Index;2014-06-04;1616.59;1616.59;1616.59;1616.59;0;;
RTSTR;RTS Total Return Index;2014-06-05;1627.56;1627.56;1627.56;1627.56;0;;
RTSTR;RTS Total Return Index;2014-06-06;1658.36;1658.36;1658.36;1658.36;0;;
RTSTR;RTS Total Return Index;2014-06-09;1661.47;1661.47;1661.47;1661.47;0;;
RTSTR;RTS Total Return Index;2014-06-10;1671.44;1671.44;1671.44;1671.44;0;;
RTSTR;RTS Total Return Index;2014-06-11;1690.74;1690.74;1690.74;1690.74;0;;
RTSTR;RTS Total Return Index;2014-06-16;1669.66;1669.66;1669.66;1669.66;0;;
RTSTR;RTS Total Return Index;2014-06-17;1652.08;1652.08;1652.08;1652.08;0;;
RTSTR;RTS Total Return Index;2014-06-18;1676.04;1676.04;1676.04;1676.04;0;;
RTSTR;RTS Total Return Index;2014-06-19;1686.83;1686.83;1686.83;1686.83;0;;
RTSTR;RTS Total Return Index;2014-06-20;1673.84;1673.84;1673.84;1673.84;0;;
RTSTR;RTS Total Return Index;2014-06-23;1686.89;1686.89;1686.89;1686.89;0;;
RTSTR;RTS Total Return Index;2014-06-24;1750.93;1750.93;1750.93;1750.93;0;;
RTSTR;RTS Total Return Index;2014-06-25;1704.04;1704.04;1704.04;1704.04;0;;
RTSTR;RTS Total Return Index;2014-06-26;1697.13;1697.13;1697.13;1697.13;0;;
RTSTR;RTS Total Return Index;2014-06-27;1700.02;1700.02;1700.02;1700.02;0;;
RTSTR;RTS Total Return Index;2014-06-30;1685;1685;1685;1685;0;;
RTSTR;RTS Total Return Index;2014-07-01;1680.09;1680.09;1680.09;1680.09;0;;
RTSTR;RTS Total Return Index;2014-07-02;1715.08;1715.08;1715.08;1715.08;0;;
RTSTR;RTS Total Return Index;2014-07-03;1715.77;1715.77;1715.77;1715.77;0;;
RTSTR;RTS Total Return Index;2014-07-04;1684.3;1684.3;1684.3;1684.3;0;;
RTSTR;RTS Total Return Index;2014-07-07;1719.65;1719.65;1719.65;1719.65;0;;
RTSTR;RTS Total Return Index;2014-07-08;1730.04;1730.04;1730.04;1730.04;0;;
RTSTR;RTS Total Return Index;2014-07-09;1742.61;1742.61;1742.61;1742.61;0;;
RTSTR;RTS Total Return Index;2014-07-10;1719.87;1719.87;1719.87;1719.87;0;;
RTSTR;RTS Total Return Index;2014-07-11;1719.94;1719.94;1719.94;1719.94;0;;
RTSTR;RTS Total Return Index;2014-07-14;1700.46;1700.46;1700.46;1700.46;0;;
RTSTR;RTS Total Return Index;2014-07-15;1694.75;1694.75;1694.75;1694.75;0;;
RTSTR;RTS Total Return Index;2014-07-16;1707.06;1707.06;1707.06;1707.06;0;;
RTSTR;RTS Total Return Index;2014-07-17;1642.89;1642.89;1642.89;1642.89;0;;
RTSTR;RTS Total Return Index;2014-07-18;1614.11;1614.11;1614.11;1614.11;0;;
RTSTR;RTS Total Return Index;2014-07-21;1567.13;1567.13;1567.13;1567.13;0;;
RTSTR;RTS Total Return Index;2014-07-22;1602.23;1602.23;1602.23;1602.23;0;;
RTSTR;RTS Total Return Index;2014-07-23;1608.73;1608.73;1608.73;1608.73;0;;
RTSTR;RTS Total Return Index;2014-07-24;1602.02;1602.02;1602.02;1602.02;0;;
RTSTR;RTS Total Return Index;2014-07-25;1576.14;1576.14;1576.14;1576.14;0;;
RTSTR;RTS Total Return Index;2014-07-28;1528.81;1528.81;1528.81;1528.81;0;;
RTSTR;RTS Total Return Index;2014-07-29;1526.86;1526.86;1526.86;1526.86;0;;
RTSTR;RTS Total Return Index;2014-07-30;1545.97;1545.97;1545.97;1545.97;0;;
RTSTR;RTS Total Return Index;2014-07-31;1542.13;1542.13;1542.13;1542.13;0;;
RTSTR;RTS Total Return Index;2014-08-01;1533.76;1533.76;1533.76;1533.76;0;;
RTSTR;RTS Total Return Index;2014-08-04;1533.09;1533.09;1533.09;1533.09;0;;
RTSTR;RTS Total Return Index;2014-08-05;1506.73;1506.73;1506.73;1506.73;0;;
RTSTR;RTS Total Return Index;2014-08-06;1468.14;1468.14;1468.14;1468.14;0;;
RTSTR;RTS Total Return Index;2014-08-07;1464.49;1464.49;1464.49;1464.49;0;;
RTSTR;RTS Total Return Index;2014-08-08;1480.46;1480.46;1480.46;1480.46;0;;
RTSTR;RTS Total Return Index;2014-08-11;1522.28;1522.28;1522.28;1522.28;0;;
RTSTR;RTS Total Return Index;2014-08-12;1516.02;1516.02;1516.02;1516.02;0;;
RTSTR;RTS Total Return Index;2014-08-13;1543.95;1543.95;1543.95;1543.95;0;;
RTSTR;RTS Total Return Index;2014-08-14;1558.04;1558.04;1558.04;1558.04;0;;
RTSTR;RTS Total Return Index;2014-08-15;1558.54;1558.54;1558.54;1558.54;0;;
RTSTR;RTS Total Return Index;2014-08-18;1572.73;1572.73;1572.73;1572.73;0;;
RTSTR;RTS Total Return Index;2014-08-19;1583.02;1583.02;1583.02;1583.02;0;;
RTSTR;RTS Total Return Index;2014-08-20;1590.25;1590.25;1590.25;1590.25;0;;
RTSTR;RTS Total Return Index;2014-08-21;1613.25;1613.25;1613.25;1613.25;0;;
RTSTR;RTS Total Return Index;2014-08-22;1593.61;1593.61;1593.61;1593.61;0;;
RTSTR;RTS Total Return Index;2014-08-25;1602.91;1602.91;1602.91;1602.91;0;;
RTSTR;RTS Total Return Index;2014-08-26;1592.85;1592.85;1592.85;1592.85;0;;
RTSTR;RTS Total Return Index;2014-08-27;1594.44;1594.44;1594.44;1594.44;0;;
RTSTR;RTS Total Return Index;2014-08-28;1542.29;1542.29;1542.29;1542.29;0;;
RTSTR;RTS Total Return Index;2014-08-29;1505.29;1505.29;1505.29;1505.29;0;;
RTSTR;RTS Total Return Index;2014-09-01;1489.39;1489.39;1489.39;1489.39;0;;
RTSTR;RTS Total Return Index;2014-09-02;1489.73;1489.73;1489.73;1489.73;0;;
RTSTR;RTS Total Return Index;2014-09-03;1567.26;1567.26;1567.26;1567.26;0;;
RTSTR;RTS Total Return Index;2014-09-04;1570.28;1570.28;1570.28;1570.28;0;;
RTSTR;RTS Total Return Index;2014-09-05;1590.2;1590.2;1590.2;1590.2;0;;
RTSTR;RTS Total Return Index;2014-09-08;1575.36;1575.36;1575.36;1575.36;0;;
RTSTR;RTS Total Return Index;2014-09-09;1576.77;1576.77;1576.77;1576.77;0;;
RTSTR;RTS Total Return Index;2014-09-10;1567.22;1567.22;1567.22;1567.22;0;;
RTSTR;RTS Total Return Index;2014-09-11;1540.39;1540.39;1540.39;1540.39;0;;
RTSTR;RTS Total Return Index;2014-09-12;1534.56;1534.56;1534.56;1534.56;0;;
RTSTR;RTS Total Return Index;2014-09-15;1511.11;1511.11;1511.11;1511.11;0;;
RTSTR;RTS Total Return Index;2014-09-16;1520.31;1520.31;1520.31;1520.31;0;;
RTSTR;RTS Total Return Index;2014-09-17;1505.25;1505.25;1505.25;1505.25;0;;
RTSTR;RTS Total Return Index;2014-09-18;1501.64;1501.64;1501.64;1501.64;0;;
RTSTR;RTS Total Return Index;2014-09-19;1480.23;1480.23;1480.23;1480.23;0;;
RTSTR;RTS Total Return Index;2014-09-22;1456.08;1456.08;1456.08;1456.08;0;;
RTSTR;RTS Total Return Index;2014-09-23;1476.43;1476.43;1476.43;1476.43;0;;
RTSTR;RTS Total Return Index;2014-09-24;1504.24;1504.24;1504.24;1504.24;0;;
RTSTR;RTS Total Return Index;2014-09-25;1486.98;1486.98;1486.98;1486.98;0;;
RTSTR;RTS Total Return Index;2014-09-26;1462.53;1462.53;1462.53;1462.53;0;;
RTSTR;RTS Total Return Index;2014-09-29;1424.65;1424.65;1424.65;1424.65;0;;
RTSTR;RTS Total Return Index;2014-09-30;1421.5;1421.5;1421.5;1421.5;0;;
RTSTR;RTS Total Return Index;2014-10-01;1408.47;1408.47;1408.47;1408.47;0;;
RTSTR;RTS Total Return Index;2014-10-02;1385.31;1385.31;1385.31;1385.31;0;;
RTSTR;RTS Total Return Index;2014-10-03;1381.53;1381.53;1381.53;1381.53;0;;
RTSTR;RTS Total Return Index;2014-10-06;1417.05;1417.05;1417.05;1417.05;0;;
RTSTR;RTS Total Return Index;2014-10-07;1400.1;1400.1;1400.1;1400.1;0;;
RTSTR;RTS Total Return Index;2014-10-08;1369.47;1369.47;1369.47;1369.47;0;;
RTSTR;RTS Total Return Index;2014-10-09;1378.32;1378.32;1378.32;1378.32;0;;
RTSTR;RTS Total Return Index;2014-10-10;1347.29;1347.29;1347.29;1347.29;0;;
RTSTR;RTS Total Return Index;2014-10-13;1364.15;1364.15;1364.15;1364.15;0;;
RTSTR;RTS Total Return Index;2014-10-14;1362.71;1362.71;1362.71;1362.71;0;;
RTSTR;RTS Total Return Index;2014-10-15;1352.07;1352.07;1352.07;1352.07;0;;
RTSTR;RTS Total Return Index;2014-10-16;1324.42;1324.42;1324.42;1324.42;0;;
RTSTR;RTS Total Return Index;2014-10-17;1359.53;1359.53;1359.53;1359.53;0;;
RTSTR;RTS Total Return Index;2014-10-20;1338.97;1338.97;1338.97;1338.97;0;;
RTSTR;RTS Total Return Index;2014-10-21;1348.03;1348.03;1348.03;1348.03;0;;
RTSTR;RTS Total Return Index;2014-10-22;1327.26;1327.26;1327.26;1327.26;0;;
RTSTR;RTS Total Return Index;2014-10-23;1312.61;1312.61;1312.61;1312.61;0;;
RTSTR;RTS Total Return Index;2014-10-24;1314.42;1314.42;1314.42;1314.42;0;;
RTSTR;RTS Total Return Index;2014-10-27;1318;1318;1318;1318;0;;
RTSTR;RTS Total Return Index;2014-10-28;1330.78;1330.78;1330.78;1330.78;0;;
RTSTR;RTS Total Return Index;2014-10-29;1343.51;1343.51;1343.51;1343.51;0;;
RTSTR;RTS Total Return Index;2014-10-30;1393.04;1393.04;1393.04;1393.04;0;;
RTSTR;RTS Total Return Index;2014-10-31;1383.86;1383.86;1383.86;1383.86;0;;
RTSTR;RTS Total Return Index;2014-11-03;1367.4;1367.4;1367.4;1367.4;0;;
RTSTR;RTS Total Return Index;2014-11-05;1337.12;1337.12;1337.12;1337.12;0;;
RTSTR;RTS Total Return Index;2014-11-06;1289.99;1289.99;1289.99;1289.99;0;;
RTSTR;RTS Total Return Index;2014-11-07;1277.81;1277.81;1277.81;1277.81;0;;
RTSTR;RTS Total Return Index;2014-11-10;1325.78;1325.78;1325.78;1325.78;0;;
RTSTR;RTS Total Return Index;2014-11-11;1304.78;1304.78;1304.78;1304.78;0;;
RTSTR;RTS Total Return Index;2014-11-12;1325.25;1325.25;1325.25;1325.25;0;;
RTSTR;RTS Total Return Index;2014-11-13;1283.49;1283.49;1283.49;1283.49;0;;
RTSTR;RTS Total Return Index;2014-11-14;1271.83;1271.83;1271.83;1271.83;0;;
RTSTR;RTS Total Return Index;2014-11-17;1273.31;1273.31;1273.31;1273.31;0;;
RTSTR;RTS Total Return Index;2014-11-18;1294.41;1294.41;1294.41;1294.41;0;;
RTSTR;RTS Total Return Index;2014-11-19;1294.92;1294.92;1294.92;1294.92;0;;
RTSTR;RTS Total Return Index;2014-11-20;1319.39;1319.39;1319.39;1319.39;0;;
RTSTR;RTS Total Return Index;2014-11-21;1342.78;1342.78;1342.78;1342.78;0;;
RTSTR;RTS Total Return Index;2014-11-24;1366.59;1366.59;1366.59;1366.59;0;;
RTSTR;RTS Total Return Index;2014-11-25;1338.93;1338.93;1338.93;1338.93;0;;
RTSTR;RTS Total Return Index;2014-11-26;1304.94;1304.94;1304.94;1304.94;0;;
RTSTR;RTS Total Return Index;2014-11-27;1278.04;1278.04;1278.04;1278.04;0;;
RTSTR;RTS Total Return Index;2014-11-28;1237.2;1237.2;1237.2;1237.2;0;;
RTSTR;RTS Total Return Index;2014-12-01;1216.96;1216.96;1216.96;1216.96;0;;
RTSTR;RTS Total Return Index;2014-12-02;1175.18;1175.18;1175.18;1175.18;0;;
RTSTR;RTS Total Return Index;2014-12-03;1204.58;1204.58;1204.58;1204.58;0;;
RTSTR;RTS Total Return Index;2014-12-04;1166.57;1166.57;1166.57;1166.57;0;;
RTSTR;RTS Total Return Index;2014-12-05;1154;1154;1154;1154;0;;
RTSTR;RTS Total Return Index;2014-12-08;1105.26;1105.26;1105.26;1105.26;0;;
RTSTR;RTS Total Return Index;2014-12-09;1088.93;1088.93;1088.93;1088.93;0;;
RTSTR;RTS Total Return Index;2014-12-10;1085.81;1085.81;1085.81;1085.81;0;;
RTSTR;RTS Total Return Index;2014-12-11;1046.39;1046.39;1046.39;1046.39;0;;
RTSTR;RTS Total Return Index;2014-12-12;1014.86;1014.86;1014.86;1014.86;0;;
RTSTR;RTS Total Return Index;2014-12-15;912.43;912.43;912.43;912.43;0;;
RTSTR;RTS Total Return Index;2014-12-16;799.16;799.16;799.16;799.16;0;;
RTSTR;RTS Total Return Index;2014-12-17;912.35;912.35;912.35;912.35;0;;
RTSTR;RTS Total Return Index;2014-12-18;971.67;971.67;971.67;971.67;0;;
RTSTR;RTS Total Return Index;2014-12-19;980.93;980.93;980.93;980.93;0;;
RTSTR;RTS Total Return Index;2014-12-22;1035.95;1035.95;1035.95;1035.95;0;;
RTSTR;RTS Total Return Index;2014-12-23;1015.46;1015.46;1015.46;1015.46;0;;
RTSTR;RTS Total Return Index;2014-12-24;1040.98;1040.98;1040.98;1040.98;0;;
RTSTR;RTS Total Return Index;2014-12-25;1082.05;1082.05;1082.05;1082.05;0;;
RTSTR;RTS Total Return Index;2014-12-26;1062.16;1062.16;1062.16;1062.16;0;;
RTSTR;RTS Total Return Index;2014-12-29;1020.43;1020.43;1020.43;1020.43;0;;
RTSTR;RTS Total Return Index;2014-12-30;1014.81;1014.81;1014.81;1014.81;0;;
RTSTR;RTS Total Return Index;2015-01-05;977.06;977.06;977.06;977.06;0;;
RTSTR;RTS Total Return Index;2015-01-06;958.04;958.04;958.04;958.04;0;;
RTSTR;RTS Total Return Index;2015-01-08;1042.16;1042.16;1042.16;1042.16;0;;
RTSTR;RTS Total Return Index;2015-01-09;1004.51;1004.51;1004.51;1004.51;0;;
RTSTR;RTS Total Return Index;2015-01-12;971.15;971.15;971.15;971.15;0;;
RTSTR;RTS Total Return Index;2015-01-13;947.09;947.09;947.09;947.09;0;;
RTSTR;RTS Total Return Index;2015-01-14;953.74;953.74;953.74;953.74;0;;
